tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES,log P,Exact cone angle ($^\circ$),M-L XYZ,Sampling region
ligand6982-0,[H]c1nc([H])c2c(c1[H])C(=O)N([H])C2=O,[[13]],[Li]<-n1ccc2c(c1)C(=O)NC2=O,-0.0348,130.942252802696,"16
ligand6982-0: GIXFIC-subgraph-2. Original M-L.
Ir  -1.0707  -0.0364  -0.2404
O 6.019918 -1.672488 0.272272
C 5.21484 -0.768653 0.155578
C 3.720534 -0.843095 0.004857
N 5.497249 0.608329 0.134788
C 3.216186 0.464093 -0.092167
C 2.855063 -1.93243 -0.059297
C 4.359553 1.430806 -0.003859
H 6.44461 0.983306 0.218139
C 1.851155 0.685178 -0.2421
H 3.214428 -2.969858 -0.009246
C 1.486698 -1.646711 -0.198736
O 4.3521 2.645549 -0.031054
H 1.396678 1.678082 -0.37846
N 1.005598 -0.378482 -0.267672
H 0.722554 -2.432689 -0.303261",Low log P
ligand4624-0,[H]N([H])C1(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],[[0]],[Li]<-NC1(C(=O)OCC)CC1,0.0407999999999997,138.43109642199673,"21
ligand4624-0: DEKZIC-subgraph-3. Original M-L.
Pt  0.0001  -0.0003  0.0003
N -1.942181 0.026952 -0.703383
H -1.958756 0.620117 -1.549666
H -2.153432 -0.932477 -1.030866
C -3.044953 0.446903 0.17418
C -2.886343 0.30797 1.679801
C -2.85828 1.66858 1.055512
C -4.372199 0.157741 -0.457696
H -1.930526 -0.138715 1.997225
H -3.783665 -0.004663 2.2334
H -3.739122 2.317186 1.167769
H -1.884765 2.174363 0.941449
O -5.408431 0.571323 0.301415
O -4.481778 -0.398289 -1.540821
C -6.734695 0.288844 -0.208745
C -7.184969 -1.112775 0.164882
H -6.725735 0.42506 -1.308906
H -7.377581 1.064108 0.251053
H -6.545805 -1.872746 -0.325042
H -7.147321 -1.265289 1.261849
H -8.228971 -1.275356 -0.170869",Low log P
ligand483-0,[H]C1=NC2=C(C(=O)N(C([H])([H])[H])C(=O)N2C([H])([H])[H])N1C([H])([H])N1CN(C([H])([H])[H])C([H])=C1[H],[[24]],[Be]=[C]1N(C)C=CN1Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.8939099999999993,162.79419554164735,"35
ligand483-0: POBPII-subgraph-2. Original M-L.
Rh  2.3276  -0.2810  -0.1299
O -7.560853 0.011137 -0.054469
C -6.341981 -0.091434 0.022819
N -5.570087 0.887675 0.695574
N -5.633851 -1.161401 -0.544247
C -6.33862 1.996709 1.25489
C -4.159146 0.910118 0.861497
C -4.266307 -1.222894 -0.416447
C -6.353082 -2.203398 -1.266807
H -6.901127 2.515683 0.454721
H -5.620136 2.683033 1.734985
H -7.073398 1.619623 1.992243
O -3.57515 1.845532 1.432003
C -3.54831 -0.244249 0.271894
N -3.452522 -2.197273 -0.91084
H -6.155863 -3.191251 -0.806651
H -6.016751 -2.240556 -2.321697
H -7.427817 -1.958876 -1.214264
N -2.221041 -0.663241 0.198037
C -2.227248 -1.830667 -0.527694
C -1.068168 0.020223 0.766154
H -1.284145 -2.361144 -0.730341
N -0.468152 0.95494 -0.179514
H -0.299568 -0.737153 1.016392
H -1.420613 0.581952 1.650746
C 0.773552 0.831918 -0.769078
C -1.16681 2.053359 -0.672908
N 0.807143 1.867732 -1.668783
H -2.150232 2.32382 -0.272384
C -0.360581 2.622714 -1.615768
C 1.912202 2.208699 -2.553575
H -0.5114 3.497159 -2.255308
H 2.489828 3.06222 -2.144505
H 1.504965 2.494125 -3.542031
H 2.55803 1.315669 -2.670551",Low log P
ligand20976-0,[H]N1C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C1([H])[H])[P@]23=O,[[33]],[Li]<-N1CCCN2CCN3CCCN(CC1)P32=O,0.4111000000000007,147.86351345649834,"38
ligand20976-0: FIRGOC-subgraph-0. Original M-L.
Rh  -2.3915  -0.2639  -0.0725
P 2.713046 0.719152 0.124042
N 1.635853 0.470958 1.442508
N 3.61098 -0.685615 0.437047
N 2.0462 0.313537 -1.395569
O 3.269657 2.11855 0.082307
C 1.115347 1.645049 2.153742
C 2.009026 -0.703922 2.233823
C 2.878421 -1.589776 1.328754
C 4.277621 -1.252061 -0.733119
C 1.933275 -1.105429 -1.772518
C 1.215195 1.278547 -2.095965
C -0.343167 1.989129 1.818718
H 1.763996 2.51375 1.90347
H 1.217552 1.468546 3.245388
H 1.109552 -1.263909 2.564317
H 2.584375 -0.384736 3.134724
H 3.584795 -2.199043 1.931935
H 2.225648 -2.291626 0.760541
H 5.009972 -2.017758 -0.401534
H 4.870002 -0.434104 -1.190856
C 3.295376 -1.835387 -1.778292
H 1.494624 -1.140729 -2.791024
H 1.206302 -1.639386 -1.11772
C -0.293952 1.054392 -1.856842
H 1.53923 2.287574 -1.769963
H 1.401678 1.224109 -3.192478
H -1.032801 1.184713 2.157722
H -0.62184 2.906808 2.376897
C -0.561947 2.235212 0.325126
H 3.771475 -1.767081 -2.778025
H 3.110548 -2.913267 -1.59219
H -0.893948 1.869256 -2.312595
H -0.612972 0.108875 -2.339625
N -0.63721 0.946467 -0.417532
H 0.280891 2.844878 -0.070627
H -1.493716 2.803543 0.134887
H 0.067631 0.315152 0.026314",Low log P
ligand4438-0,[H]N([H])C(=O)C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-O=C(N)CN1CCCC1=O,-0.9059000000000004,141.93488756167312,"21
ligand4438-0: WEGBEP-subgraph-4. Original M-L.
Zn  -0.0002  -0.0017  0.0017
O -1.215192 -1.653887 0.366236
C -2.085423 -2.022819 -0.450038
N -1.826869 -2.182217 -1.757524
C -3.501944 -2.249201 0.080002
H -2.572335 -2.348262 -2.432199
H -0.903501 -1.849483 -2.089165
N -4.20619 -0.986346 0.218488
H -3.381852 -2.697273 1.087367
H -4.097032 -2.928846 -0.562988
C -4.078371 -0.189844 1.336107
C -5.221131 -0.536251 -0.731268
O -3.271073 -0.383293 2.247413
C -5.135728 0.902229 1.244671
H -4.800629 -0.483595 -1.757808
H -6.077369 -1.250966 -0.741727
C -5.61138 0.868409 -0.214463
H -5.932415 0.648081 1.977692
H -4.698484 1.871163 1.547707
H -5.059568 1.626395 -0.802403
H -6.694878 1.0582 -0.329749",Low log P
ligand6234-0,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],[[2]],[Li]<-O=C(C)OCC,0.5694,126.69220329806556,"15
ligand6234-0: XAVCOO-subgraph-1. Original M-L.
Mn  -0.0391  -0.8509  -0.0137
C -0.460575 -0.224023 2.861381
O 0.287213 -0.046352 3.949941
O 0.035782 -0.738356 1.834946
C -1.866094 0.256996 2.96666
C 1.714893 -0.322708 3.84193
H -2.160332 0.369687 4.025167
H -2.55263 -0.428235 2.43538
H -1.938699 1.248519 2.467806
H 2.024346 -0.520032 4.886018
H 1.857632 -1.242 3.239563
C 2.460358 0.85309 3.238021
H 3.542758 0.619846 3.207
H 2.307838 1.775322 3.831888
H 2.13498 1.043587 2.198041",Low log P
ligand30202-0,[H]C1=C([H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1P(C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccc(CN(C)C)cc1)(c1ccc(CN(C)C)cc1)c1ccc(CN(C)C)cc1,3.6296000000000026,166.21111896887416,"68
ligand30202-0: OCOZAI-subgraph-1. Original M-L.
Au  -0.0022  -0.0024  2.4588
P 0.000841 -0.000617 0.194197
C 1.606099 -0.492662 -0.542815
C -1.227309 -1.143436 -0.546145
C -0.374249 1.635865 -0.54311
C 2.793777 -0.059046 0.083999
C 1.68636 -1.266757 -1.716224
C -1.447011 -2.389252 0.079266
C -1.936904 -0.824058 -1.719608
C -1.346107 2.446578 0.081248
C 0.259485 2.093756 -1.714095
C 4.038156 -0.378899 -0.468723
H 2.733978 0.523968 1.01715
H 0.767168 -1.628762 -2.201153
C 2.939598 -1.593342 -2.255446
H -0.913073 -2.630227 1.012613
C -2.347051 -3.305449 -0.474597
C -2.847163 -1.744659 -2.26006
H -1.789966 0.153432 -2.203373
H -1.823665 2.102503 1.012825
C -1.690237 3.684424 -0.471594
C -0.083341 3.342616 -2.253444
H 1.034619 1.479717 -2.196983
C 4.127267 -1.148568 -1.64687
H 4.972112 -0.059697 0.018123
H 2.996059 -2.214142 -3.164
H -2.539197 -4.273901 0.011546
C -3.057481 -2.995883 -1.65263
H -3.412579 -1.481612 -3.168448
H -2.435376 4.332999 0.013459
C -1.064763 4.147712 -1.647379
H 0.428838 3.702958 -3.160019
C 5.481762 -1.461131 -2.252329
C -4.007226 -4.010871 -2.258273
C -1.46994 5.477471 -2.25279
N 6.511451 -1.712187 -1.258165
H 5.372375 -2.307375 -2.985639
H 5.803577 -0.581414 -2.854048
N -4.740446 -4.775786 -1.263803
H -4.684687 -3.491786 -2.991348
H -3.407627 -4.730417 -2.860147
N -1.769596 6.493881 -1.25842
H -2.391264 5.316841 -2.856855
H -0.680636 5.806515 -2.983927
C 7.850812 -1.633076 -1.808153
C 6.288485 -2.946896 -0.525435
C -5.343427 -5.974805 -1.812786
C -5.696505 -3.963738 -0.530655
C -2.506602 7.614751 -1.808976
C -0.590517 6.91734 -0.522527
H 8.598915 -1.742705 -0.996907
H 8.0097 -0.645828 -2.288212
H 8.067748 -2.424941 -2.575581
H 6.364172 -3.861077 -1.174008
H 5.281133 -2.941914 -0.063796
H 7.035439 -3.044735 0.287905
H -4.568895 -6.607279 -2.29282
H -6.137876 -5.766352 -2.579906
H -5.812674 -6.566802 -1.000907
H -5.186842 -3.09442 -0.069757
H -6.154909 -4.560703 0.283309
H -6.525992 -3.571219 -1.178709
H -3.440034 7.259129 -2.291255
H -1.927734 8.199217 -2.574723
H -2.787383 8.316736 -0.997701
H -0.092252 6.041958 -0.060639
H -0.881204 7.612268 0.290864
H 0.164894 7.440647 -1.168749",Center
ligand26687-0,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c([H])c1[H],[[14]],[Li]<-n1ccccc1-c1ccccc1C,3.0570200000000014,168.83535823584285,"25
ligand26687-0: QOQLOZ-subgraph-0. Original M-L.
Au  -0.4938  -0.6121  0.1088
C 3.07475 2.115302 1.596297
H 2.526182 1.402919 2.247748
H 3.149666 3.081085 2.13089
H 4.102417 1.721847 1.46322
C 2.338096 2.277582 0.291677
C 1.801759 3.526594 -0.076137
C 2.079648 1.171916 -0.560574
H 1.978065 4.390263 0.583919
C 1.033657 3.687281 -1.238588
C 1.30001 1.331411 -1.726543
C 2.573317 -0.193447 -0.229157
H 0.625663 4.677762 -1.491418
C 0.778372 2.586001 -2.068146
H 1.089391 0.456192 -2.359902
N 1.647953 -1.157014 0.008865
C 3.944235 -0.516119 -0.204613
H 0.168547 2.695843 -2.976881
C 2.023353 -2.427476 0.252118
H 4.680196 0.270752 -0.420836
C 4.344692 -1.82956 0.063327
C 3.366778 -2.808859 0.294001
H 1.207969 -3.148692 0.415433
H 5.413393 -2.091537 0.079539
H 3.634392 -3.854446 0.500282",Center
ligand28447-0,[H]c1c([H])c([H])c(C(=O)N([H])C(=S)N([H])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H],[[1]],[Li]<-S=C(NC(=O)c1ccccc1)Nc1c(C)cc(C)cc1C,3.738660000000002,166.44772258299204,"40
ligand28447-0: HILNOH-subgraph-0. Original M-L.
Rh  -1.3094  -1.6195  -0.3413
C 0.9242 0.953296 -0.414277
S 0.879703 -0.733061 -0.709367
N -0.229554 1.715712 -0.362629
N 2.090357 1.583764 -0.198696
C -0.309786 3.03426 0.074197
H -1.072481 1.226337 -0.755768
H 1.957666 2.592537 0.059625
C 3.354941 0.930524 -0.064273
C -1.669169 3.64425 0.16659
O 0.704103 3.683324 0.390655
C 4.109593 0.616167 -1.214848
C 3.82496 0.647393 1.239523
C -2.872369 2.927236 -0.011359
C -1.720177 5.021419 0.479391
C 5.364184 0.006831 -1.029534
C 3.571498 0.904048 -2.590812
C 2.964519 0.95736 2.436802
C 5.083849 0.040706 1.370753
H -2.870776 1.855674 -0.265313
C -4.102369 3.58802 0.114318
C -2.9507 5.673405 0.603578
H -0.770253 5.556388 0.620986
C 5.870962 -0.285878 0.248921
H 5.964212 -0.246261 -1.918403
H 3.189943 1.941945 -2.671301
H 2.717669 0.232072 -2.823679
H 4.347461 0.754537 -3.364948
H 2.045167 0.332447 2.428438
H 2.625976 2.013726 2.445086
H 3.503476 0.758292 3.382085
H 5.458713 -0.189606 2.381293
H -5.034765 3.022265 -0.031124
C -4.146366 4.956847 0.42087
H -2.980917 6.746907 0.84363
C 7.229658 -0.916603 0.424659
H -5.115985 5.468962 0.517858
H 7.627914 -1.304667 -0.532603
H 7.196391 -1.755531 1.14921
H 7.963454 -0.181316 0.818555",Center
ligand26424-0,[H]c1c([H])c(=C(C([H])([H])[H])C([H])([H])[H])p(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1=C(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-p1(N(C(C)C)C(C)C)c(=C(C)C)ccc1=C(C)C,3.809000000000003,173.06003725306425,"47
ligand26424-0: BOCKUZ-subgraph-0. Original M-L.
Fe  -1.8876  -0.0228  0.3996
P 0.241452 0.043 -0.328153
C 0.646263 1.530911 -1.383754
N 1.551545 -0.206148 0.766275
C 0.540455 -1.104664 -1.770446
C 0.831707 1.07144 -2.748366
C 0.65637 2.827873 -0.94376
C 2.898879 -0.279181 0.153675
C 1.318234 -0.139856 2.224157
C 0.754525 -0.281517 -2.949893
C 0.504139 -2.473892 -1.73027
H 0.997513 1.771978 -3.579957
C 0.365961 3.200104 0.48176
C 0.926613 3.994693 -1.854214
H 2.698529 -0.476353 -0.920539
C 3.71102 1.027896 0.203715
C 3.729627 -1.471146 0.646314
C 2.08186 0.976328 2.953686
C 1.510291 -1.477025 2.963856
H 0.240408 0.115546 2.300728
H 0.856325 -0.723266 -3.95168
C 0.656381 -3.330352 -2.958107
C 0.281548 -3.237796 -0.457289
H -0.420036 3.984967 0.52315
H 1.265164 3.637485 0.969907
H 0.020434 2.341987 1.086525
H 0.007554 4.61215 -1.962864
H 1.262278 3.703244 -2.865495
H 1.698558 4.662736 -1.414864
H 3.089039 1.889317 -0.103513
H 4.566163 0.958951 -0.499547
H 4.125666 1.231161 1.208914
H 4.086861 -1.329299 1.685365
H 4.626995 -1.585668 0.005106
H 3.149412 -2.412733 0.601494
H 1.975429 1.951189 2.44395
H 3.16201 0.746823 3.047191
H 1.682239 1.08144 3.982632
H 1.034486 -2.317474 2.426687
H 1.04038 -1.416253 3.966343
H 2.578603 -1.723002 3.115518
H 1.553827 -3.981355 -2.87095
H 0.737948 -2.758808 -3.899542
H -0.212159 -4.018624 -3.050177
H 0.490016 -2.62829 0.437754
H 0.926334 -4.140935 -0.419156
H -0.768869 -3.599376 -0.394475",Center
ligand30598-0,[H]C([H])([H])C([H])(P(Cl)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[2]],[Li]<-P(Cl)(C(C)C)C(C)C,3.438900000000002,166.6835203099563,"23
ligand30598-0: WIWDUC-subgraph-1. Original M-L.
Rh  -0.6912  0.1753  -0.3076
C 2.607588 -0.667787 -1.174477
C 4.07705 -0.842166 -0.79225
P 1.493621 -0.153056 0.2265
H 2.473547 0.201807 -1.857747
C 2.007749 -1.907207 -1.848909
H 4.197672 -1.643256 -0.035218
H 4.523899 0.086661 -0.386319
H 4.66524 -1.129936 -1.688037
Cl 1.879078 -1.71455 1.628379
C 2.344563 1.246997 1.138219
H 0.952182 -1.729391 -2.13909
H 2.042039 -2.784822 -1.171296
H 2.58224 -2.157336 -2.764003
C 2.664332 2.424286 0.210697
C 1.477433 1.66641 2.330686
H 3.287573 0.792444 1.512179
H 1.746959 2.822973 -0.264909
H 3.363141 2.144788 -0.601925
H 3.141966 3.231596 0.803855
H 1.990189 2.462311 2.908806
H 1.283913 0.816981 3.014797
H 0.500691 2.061238 1.981998",Center
ligand14614-0,[H]P(OC([H])([H])[H])C1(C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H],[[5]],[Li]<-P(OC)C1(C)C(C)=C(C)C(C)=C1C,3.671400000000003,164.35896165905424,"33
ligand14614-0: BIMHAI-subgraph-0. Original M-L.
W  -1.3074  -0.3053  -0.0374
C -0.766603 3.619795 0.02106
H -0.552002 4.609443 -0.426785
H -1.090026 3.76665 1.076681
H -1.601112 3.147922 -0.54092
O 0.431274 2.858628 -0.065634
P 0.484581 1.331554 0.631681
H 0.406701 1.701021 2.027557
C 2.333876 1.029147 0.499238
C 2.555229 -0.262749 1.268793
C 3.121836 2.236636 1.024913
C 2.624162 0.664815 -0.945682
C 2.458622 -0.358975 2.75859
C 2.906217 -1.238955 0.368658
H 2.883247 3.149652 0.447617
H 4.207186 2.027396 0.936858
H 2.892119 2.435405 2.09097
C 2.560674 1.647975 -2.070478
C 2.963103 -0.665027 -0.991317
H 2.581267 -1.402696 3.104391
H 1.483547 -0.001404 3.152861
H 3.240533 0.253652 3.259645
C 3.206523 -2.677779 0.647463
H 2.877036 1.188186 -3.025775
H 3.217198 2.525311 -1.883441
H 1.537637 2.05499 -2.206885
C 3.361934 -1.467564 -2.189544
H 3.118053 -2.925492 1.721908
H 4.232039 -2.94849 0.317867
H 2.511987 -3.338029 0.086258
H 4.366583 -1.920712 -2.051788
H 3.389149 -0.856219 -3.11107
H 2.655659 -2.306468 -2.359612",Center
ligand26065-0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])c([H])c([H])c12,[[0]],[Li]<-n1cccc2ccc3ccccc3c21,3.3880000000000017,166.72944118749209,"24
ligand26065-0: VERBAV-subgraph-3. Original M-L.
Pt  0.6011  -0.3769  0.1310
N -1.350015 -1.256959 0.401692
C -2.553847 -0.648197 0.154794
C -1.270849 -2.595853 0.474632
C -3.688825 -1.451089 -0.208053
C -2.714673 0.79429 0.270204
H -0.280063 -2.996237 0.736545
C -2.36399 -3.440335 0.2133
C -3.565431 -2.861401 -0.173162
C -4.915363 -0.818902 -0.606824
C -1.732406 1.640898 0.846198
C -3.954826 1.382936 -0.156522
H -2.238571 -4.529618 0.28261
H -4.433718 -3.480972 -0.446428
C -5.028914 0.546673 -0.616558
H -5.755752 -1.459918 -0.913711
C -1.930317 3.015399 0.933553
H -0.800764 1.195148 1.232809
C -4.121149 2.791658 -0.078403
H -5.963171 1.028157 -0.944021
C -3.121515 3.601338 0.448262
H -1.154279 3.646625 1.39216
H -5.068855 3.229175 -0.428391
H -3.266159 4.690675 0.508439",Center
ligand14528-0,[H]c1c([H])c(-c2[s+]c3c([H])c([H])c([H])c([H])c3n2[H])c([O-])c(C([H])([H])[H])c1[H],[[14]],[Li]<-[O-]c1c(C)cccc1-c1[nH]c2ccccc2[s+]1,3.559520000000002,170.04995280245342,"29
ligand14528-0: WUGSIB-subgraph-4. Original M-L.
Zr  1.4540  0.2937  0.2289
N -2.128307 -0.594185 -0.530329
C -2.887362 0.461161 -0.208056
C -2.699127 -1.842351 -0.333472
H -1.154083 -0.525925 -0.924537
S -4.454161 -0.058183 0.383462
C -2.532469 1.857158 -0.282308
C -2.098689 -3.090889 -0.570161
C -4.022854 -1.744764 0.159997
C -1.160179 2.285066 -0.22619
C -3.569144 2.829816 -0.35312
C -2.860759 -4.232276 -0.306107
H -1.066566 -3.130767 -0.945735
C -4.783536 -2.894497 0.420781
C -0.858168 3.683403 -0.253696
O -0.186611 1.408737 -0.11747
H -4.61627 2.495032 -0.416923
C -3.266328 4.183582 -0.384336
H -2.418554 -5.224427 -0.477734
C -4.183777 -4.137584 0.181391
H -5.810481 -2.822571 0.805465
C -1.91636 4.594839 -0.335844
C 0.57632 4.119757 -0.185701
H -4.070121 4.929776 -0.457805
H -4.755209 -5.055708 0.382092
H -1.67776 5.669802 -0.363214
H 1.174543 3.66859 -1.003565
H 1.053149 3.774232 0.755151
H 0.659682 5.221019 -0.243388",Center
ligand13671-0,[H]C1=C([H])C(C2=C(C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C3[H])N(C([H])([H])[H])CN2C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H],[[0]],[Be]=[C]1N(C)C(c2ccc(OCC)cc2)=C(c2cc(OC)c(OC)c(OC)c2)N1C,3.810390000000004,170.20581625751737,"55
ligand13671-0: KATRUU-subgraph-1. Original M-L.
Au  4.1627  -0.2923  0.0579
C 2.171633 -0.25792 0.033503
N 1.320132 -1.327123 -0.032431
N 1.35678 0.841668 0.076284
C 1.77587 -2.705249 -0.136703
C -0.01507 -0.913182 -0.029735
C 1.867337 2.198072 0.20934
C 0.007212 0.475161 0.035668
H 2.809445 -2.695089 -0.528953
H 1.112221 -3.266596 -0.820313
H 1.780004 -3.202144 0.853924
C -1.172693 -1.815929 -0.112307
H 2.88175 2.139199 0.645122
H 1.199962 2.785207 0.866705
H 1.938567 2.699089 -0.776911
C -1.129133 1.406127 0.096083
C -2.203557 -1.560036 -1.041216
C -1.32852 -2.917284 0.764897
C -2.223612 1.083069 0.925268
C -1.167998 2.572198 -0.698646
C -3.353669 -2.35701 -1.098536
H -2.10305 -0.709546 -1.731185
C -2.465039 -3.724265 0.712859
H -0.556778 -3.129224 1.519398
H -2.169644 0.183206 1.54837
C -3.361467 1.909219 0.952103
H -0.337312 2.797617 -1.376857
C -2.298456 3.411487 -0.659948
C -3.493995 -3.451988 -0.217242
H -4.130743 -2.121575 -1.83722
H -2.592291 -4.577166 1.394856
C -3.411308 3.082835 0.155322
O -4.462611 1.669287 1.708603
O -2.4332 4.549636 -1.395932
O -4.561799 -4.286888 -0.187862
O -4.546767 3.835824 0.157427
C -4.505616 0.46569 2.453321
C -1.372946 4.924273 -2.254917
C -5.642801 -4.061486 -1.093774
C -4.450143 5.107243 0.795083
H -4.399122 -0.429456 1.799781
H -5.494925 0.44035 2.946452
H -3.71328 0.429974 3.23472
H -0.425967 5.09881 -1.695975
H -1.682772 5.867971 -2.740313
H -1.187035 4.158643 -3.041044
H -5.271005 -4.109216 -2.143557
H -6.059221 -3.039295 -0.936315
C -6.694555 -5.123657 -0.840106
H -4.168347 4.998393 1.866149
H -5.454337 5.568047 0.734407
H -3.715254 5.767609 0.287313
H -6.277242 -6.136463 -1.004754
H -7.552745 -4.982934 -1.526025
H -7.066385 -5.06744 0.201861",Center
ligand18214-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C([H])=C1[H],[[2]],[Be]=[C]1N(Cc2ccccc2)C=CN1C1CCCCC1,3.604390000000003,172.47370396510934,"39
ligand18214-0: AMETUI-subgraph-0. Original M-L.
Ag  -0.0902  0.3369  -0.6983
N 1.749948 -2.178924 -0.902061
C 2.971137 -1.383047 -1.026041
C 0.496655 -1.6581 -0.752346
C 1.725542 -3.563898 -0.859959
H 2.647493 -0.330066 -1.165457
H 3.503444 -1.688931 -1.948923
C 3.882185 -1.496916 0.177279
N -0.317263 -2.747559 -0.62276
H 2.632765 -4.169693 -0.94366
C 0.413324 -3.925159 -0.688601
C 3.362452 -1.388996 1.481754
C 5.269458 -1.645742 0.00089
C -1.775301 -2.668012 -0.4416
H -0.045747 -4.914875 -0.611448
H 2.277036 -1.271818 1.62833
C 4.219158 -1.419768 2.590274
C 6.129871 -1.668931 1.110321
H 5.68342 -1.738337 -1.015999
H -1.98348 -1.576513 -0.388027
C -2.221958 -3.311096 0.878948
C -2.534115 -3.242608 -1.645828
H 3.803852 -1.335855 3.60587
C 5.606158 -1.554457 2.407164
H 7.213569 -1.785738 0.960186
H -1.669166 -2.848517 1.723117
H -1.95177 -4.39014 0.871429
C -3.738657 -3.168344 1.065069
C -4.048552 -3.09216 -1.449016
H -2.278807 -4.319592 -1.758609
H -2.197372 -2.733576 -2.572587
H 6.278228 -1.578787 3.277942
H -4.049552 -3.668331 2.004617
H -3.988077 -2.090615 1.19151
C -4.513256 -3.730422 -0.133723
H -4.308455 -2.009115 -1.445794
H -4.585283 -3.534736 -2.312245
H -4.359445 -4.831212 -0.185885
H -5.602709 -3.576389 0.005848",Center
ligand15707-0,[H]c1c([H])c([H])c2c(nc(-c3nc4c([H])c([H])c([H])c([H])c4n3[H])n2[H])c1[H],[[1]],[Li]<-n1c(-c2nc3ccccc3[nH]2)[nH]c2ccccc21,3.1062000000000003,164.99055113532506,"29
ligand15707-0: KOLYEQ-subgraph-1. Original M-L.
Cd  -0.2467  -0.0691  -0.1111
C 0.31913 -0.654482 3.031628
N 1.060317 0.022531 2.070516
C -0.680067 -0.18026 3.902796
C 0.666174 -2.039236 3.017492
C 1.857119 -0.918771 1.528126
H -0.941733 0.887883 3.920676
C -1.315072 -1.112493 4.730868
N 1.667444 -2.169147 2.06987
C 0.021674 -2.975763 3.83808
C 2.785207 -0.642882 0.438046
H -2.099135 -0.775667 5.425815
C -0.97255 -2.487452 4.694687
H 1.748533 -3.00056 1.4353
H 0.27824 -4.043795 3.802051
N 3.273135 -1.636782 -0.382908
N 3.203829 0.58325 0.11147
H -1.503695 -3.188936 5.355428
C 4.027259 -1.001782 -1.345688
H 2.731478 -2.538593 -0.490824
C 3.99457 0.391169 -1.004345
C 4.724142 -1.478581 -2.468615
C 4.699988 1.326454 -1.790582
H 4.727049 -2.545873 -2.731941
C 5.40687 -0.530007 -3.238267
H 4.684791 2.394785 -1.529641
C 5.399659 0.849163 -2.902422
H 5.964202 -0.860968 -4.127681
H 5.955932 1.555203 -3.537601",Center
