Original ligand ID,Original isomer,Optimized ligand ID,Optimized isomer,Sampling region,Optimization objective,Minimization,Original encoded SMILES,Optimized encoded SMILES,Tanimoto similarity,Optimized metal center charge,Optimized HOMO-LUMO gap (eV),Optimized XYZ,Optimized final single point energy (Eh),Original log P,Optimized log P,Original G parameter,Optimized G parameter
uncond_bi-min10k-5724,cis,cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-5724,trans,Low G parameter,log P + G parameter,True,C1=CC2(C=N->[Ir]<-N2)CCC1c1ccccc1,C1=C2N->[Ir]<-O=C2CC(c2ccccc2)C1,0.3285714285714285,0.1519720647400191,2.5431217357775466,"55
cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-5724-trans
Ir 0.636841 -0.146754 -0.214506
N -2.815711 4.668876 0.504662
C -2.668973 3.3169 0.445254
C -1.844465 2.616075 -0.402983
C -1.733605 1.135849 -0.34955
C -2.982952 0.425862 0.221317
C -2.783285 -1.07733 0.262159
C -2.378136 -1.760648 1.426131
C -2.082815 -3.134572 1.3863
C -2.190131 -3.845526 0.181941
C -2.609848 -3.178717 -0.980729
C -2.905854 -1.809226 -0.93634
C -3.336709 1.082949 1.561503
C -3.50929 2.586345 1.462876
O -4.270132 3.217492 2.185917
H -3.574784 4.993744 1.112388
H -2.517133 5.267077 -0.263032
H -1.22504 3.155974 -1.135938
H -0.893236 0.856156 0.413176
H -1.463523 0.713613 -1.343691
H -3.8072 0.64011 -0.494146
H -2.294011 -1.225853 2.383673
H -1.778747 -3.652528 2.308599
H -1.96813 -4.92294 0.152639
H -2.71836 -3.731481 -1.926132
H -3.237131 -1.294682 -1.853057
H -4.252136 0.658465 2.017533
H -2.511211 0.916216 2.293348
N 4.576587 -3.924552 0.101842
C 4.048599 -2.703274 0.169042
C 2.719241 -2.361216 -0.129894
C 2.337379 -1.011286 -0.157834
C 3.356348 0.092564 0.00992
C 2.483033 1.300698 0.367512
C 1.758865 1.323079 1.59779
C 0.949114 2.434579 1.922532
C 0.838838 3.517008 1.040827
C 1.542669 3.498778 -0.177578
C 2.346239 2.402002 -0.51919
C 4.49301 -0.280136 0.9749
C 5.040173 -1.657125 0.673144
O 6.197174 -1.993034 0.868761
H 5.566509 -4.012433 0.367921
H 4.057414 -4.736876 -0.232003
H 1.980908 -3.149391 -0.347998
H -0.010832 -1.29883 0.605185
H -0.011261 -1.189824 -1.196387
H 3.80397 0.282564 -0.991379
H 1.909223 0.530734 2.347161
H 0.414517 2.448797 2.88421
H 0.201685 4.375184 1.300777
H 1.468022 4.35063 -0.870169
H 2.905392 2.401653 -1.467709
H 4.103042 -0.322227 2.017267
H 5.327059 0.447779 0.971367",-1293.393192294142,2.467270000000001,1.9757,34.21932197994589,27.15263409199427
uncond_bi-min10k-3221,trans,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3221,cis,High G parameter,log P - G parameter,True,C=C(C)C1(S)CS(C(C)C)->[Ir]<-S1,C=CC1(S)CS(C(C)C)->[Ir]<-S1,0.5384615384615384,0.19542595569345245,4.951138938843762,"49
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3221-cis
Ir 0.085078 0.911082 0.154418
C -1.953447 4.387797 0.144566
C -2.726868 3.583668 0.899491
C -2.818512 2.074719 0.857113
S -4.587734 1.605285 0.49205
S -2.465275 1.433833 2.569593
C -1.872656 1.474635 -0.173006
S -1.837289 -0.240944 -0.752896
C -2.623593 -1.451267 0.448441
C -3.865891 -2.015054 -0.235221
C -1.589517 -2.508825 0.81204
H -1.257835 4.017546 -0.624793
H -1.999839 5.478693 0.279494
H -3.402546 4.031273 1.64793
H -4.686946 2.326765 -0.665464
H -3.633799 1.913944 3.090238
H -0.247185 0.392008 1.614837
H -1.943824 2.070706 -1.104216
H -2.896033 -0.840578 1.333961
H -3.613902 -2.578809 -1.156255
H -4.365665 -2.719731 0.461395
H -4.587978 -1.215077 -0.487196
H -2.059687 -3.250081 1.489682
H -1.230891 -3.062723 -0.081705
H -0.719311 -2.068894 1.335691
C 1.783677 4.322128 0.995563
C 2.140169 3.9024 -0.230338
C 2.394432 2.475763 -0.676666
S 4.097037 2.343344 -1.325714
S 1.007787 2.142371 -1.967667
C 2.090021 1.448615 0.396494
S 2.174031 -0.366871 0.292496
C 2.649232 -1.318727 -1.282852
C 3.942578 -0.876924 -1.948074
C 1.484159 -1.565048 -2.229975
H 1.624368 3.641992 1.845888
H 1.649629 5.39653 1.190664
H 2.277102 4.641147 -1.039147
H 4.200239 3.641341 -1.730778
H 1.715471 1.257311 -2.731539
H 2.50821 1.712368 1.385727
H -0.008283 2.326319 0.878298
H 2.845959 -2.258568 -0.719064
H 4.286703 -1.695192 -2.613844
H 3.806198 0.027928 -2.570858
H 4.747854 -0.677784 -1.215562
H 1.784739 -2.342303 -2.962475
H 1.201692 -0.663804 -2.807822
H 0.584545 -1.927688 -1.69898",-3042.442882047386,3.2600000000000025,2.8699000000000017,50.23078147381824,46.90434505809326
uncond_bi-min10k-720,cis,cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-720,trans,Low log P,log P - G parameter,False,COC(=O)C1N->[Ir]<-[SeH]CC1[SeH],COC(=O)C1[SeH]->[Ir]<-NCC1[SeH],0.4634146341463415,0.08583231569526624,4.062279007118564,"43
cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-720-trans
Ir 0.455091 -0.306167 0.438886
C -3.863925 0.133834 -3.55703
O -3.808954 0.22271 -2.116641
C -2.674186 -0.192688 -1.546209
O -1.697853 -0.59642 -2.159593
C -2.776604 -0.095885 -0.026821
Se -1.408206 1.284184 0.596101
C -2.420298 -1.395621 0.687526
Se -3.452311 -2.891567 -0.093701
C -2.67955 -1.31422 2.205131
N -2.492524 -2.591272 2.860919
H -3.785646 -0.924175 -3.874487
H -3.032641 0.707493 -4.011189
H -4.840999 0.556276 -3.845874
H -3.782721 0.265596 0.258229
H -1.310897 1.994233 -0.716831
H -1.319239 -1.63077 0.505571
H -3.373725 -3.512032 1.280979
H -2.032402 -0.494088 2.614866
H -3.732038 -0.994091 2.352953
H -2.947653 -2.631748 3.778093
H -1.502668 -2.837312 2.980027
C 4.384969 1.07098 -3.623257
O 4.180321 0.897581 -2.202021
C 3.347322 -0.073534 -1.837276
O 2.79774 -0.85008 -2.603704
C 3.184062 -0.069201 -0.310488
Se 2.359471 -1.838355 0.212701
C 2.126723 0.894914 0.263576
Se 1.794002 2.493006 -0.838542
C 2.522042 1.338132 1.703763
N 1.622767 2.331835 2.270154
H 3.435217 1.36922 -4.108131
H 4.743331 0.12604 -4.074628
H 5.140283 1.868707 -3.719853
H 4.183206 0.056805 0.156015
H 2.200712 -2.119997 -1.267578
H 0.05631 -0.495376 -1.047926
H 1.315682 3.114335 0.455343
H 2.617168 0.418497 2.335337
H 3.544921 1.768837 1.643655
H 2.119558 3.019286 2.844965
H 0.881863 1.9221 2.848831",-10513.394071510738,-1.5049000000000003,-1.5032999999999996,36.72608626452332,33.7100111411746
uncond_bi-min10k-9751,trans,cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-9751,trans,High log P,log P,True,O=Cc1ccccc1C=N1->[Ir]<-N(=Cc2ccccc2Cl)CC1,CCOC1OC(c2ccccc2)=O->[Ir]<-O=C1C=O,0.2083333333333333,0.42717361734887976,2.7125942493175597,"59
cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-9751-trans
Ir -0.030158 -0.681411 1.290148
C -5.590087 -2.379537 -2.059247
C -5.619875 -2.257759 -0.547196
O -4.420154 -2.756549 0.102589
C -3.263131 -2.080055 -0.181908
O -3.22811 -0.782223 0.441714
C -2.512779 0.183443 -0.22082
O -2.366211 0.214085 -1.429611
C -1.912598 1.148924 0.748091
C -1.341276 2.34598 0.235902
C -0.8951 3.33142 1.121055
C -1.011642 3.144294 2.520799
C -1.55993 1.966315 3.034947
C -2.019829 0.956503 2.154073
C -2.104867 -2.862548 0.4106
O -1.111229 -2.312106 0.910634
C -2.110251 -4.391878 0.404161
O -1.207095 -5.014702 0.9181
H -6.580434 -2.092629 -2.461071
H -4.846757 -1.706322 -2.530761
H -5.383618 -3.419417 -2.378464
H -5.781209 -1.208314 -0.224824
H -6.428456 -2.87098 -0.107018
H -3.078127 -1.926256 -1.280336
H -1.295931 2.471693 -0.856867
H -0.478303 4.276737 0.720922
H -0.668224 3.93149 3.212166
H -1.651913 1.831111 4.127551
H -2.562613 0.081309 2.539112
H -2.998081 -4.865418 -0.093044
C 4.401107 4.497547 -1.643776
C 3.424075 3.346664 -1.705614
O 3.173115 2.885111 -0.352308
C 2.236653 1.911308 -0.239329
O 2.832102 0.600085 -0.632359
C 1.92903 -0.383857 -0.590584
O 0.719484 -0.147358 -0.813482
C 2.365356 -1.647918 0.031493
C 3.5241 -2.391981 -0.24559
C 3.77216 -3.540111 0.516639
C 2.893446 -3.908237 1.554834
C 1.757016 -3.136373 1.860197
C 1.499471 -1.993249 1.096638
C 1.823575 1.796498 1.243174
O 1.117002 0.881088 1.737324
C 2.33221 2.837934 2.245302
O 1.928741 2.841385 3.386217
H 5.361335 4.174431 -1.196189
H 3.995959 5.337886 -1.045172
H 4.60608 4.870371 -2.665752
H 2.448746 3.648952 -2.1554
H 3.822669 2.495089 -2.298641
H 1.340819 2.063406 -0.884187
H 4.204147 -2.087376 -1.053627
H 4.657021 -4.159968 0.305744
H 3.100413 -4.819404 2.152294
H 1.092257 -3.442169 2.681079
H -0.247951 -0.960915 2.811351
H 3.084765 3.562281 1.845996",-1784.128157096327,3.690500000000003,0.974,37.88795161547032,42.00222823491963
uncond_bi-min10k-1785,trans,cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-1785,trans,Low G parameter,log P + G parameter,True,CC1CCC2N->[Ir]<-N(O)=C2C1,C1CCC2N->[Ir]<-N=C2C1,0.2083333333333333,0.226453218737789,3.272332464397533,"41
cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-1785-trans
Ir -0.184998 0.755372 -0.821995
N -3.437565 -1.083135 -1.977577
C -3.603135 -0.06961 -1.227358
C -4.512634 1.14351 -1.409102
C -4.19641 2.316452 -0.460459
C -2.677088 2.62536 -0.382678
C -1.912598 1.347949 -0.387782
C -2.630961 0.080818 -0.034718
N -1.612063 -0.962796 -0.059945
H -4.08961 -1.099465 -2.780116
H -4.408016 1.489186 -2.461057
H -5.570206 0.826739 -1.291351
H -4.593834 2.101699 0.553498
H -4.730417 3.225063 -0.801304
H -2.328206 3.302143 -1.191159
H -2.423304 3.171265 0.555012
H 0.523103 2.06933 -1.312226
H -0.479126 0.962996 -2.344401
H -3.230916 0.121493 0.900838
H -1.413891 -1.379951 0.848386
H -1.734024 -1.566734 -0.885842
N 4.836579 0.080657 -1.722783
C 4.225068 -0.625374 -0.85486
C 4.145023 -2.137134 -0.735242
C 2.679869 -2.586535 -0.916755
C 1.705772 -1.865764 0.035016
C 1.871772 -0.357171 -0.087977
C 3.341956 0.114444 0.168791
N 3.844829 -0.100381 1.505248
H 5.405929 -0.503366 -2.361724
H 4.809054 -2.613119 -1.483739
H 4.510927 -2.453998 0.266226
H 2.591765 -3.681838 -0.770785
H 2.378076 -2.382854 -1.966883
H 1.894714 -2.151768 1.093191
H 0.667741 -2.179143 -0.18642
H 1.657935 0.040538 -1.13665
H 1.232402 0.287357 0.647229
H 3.40199 1.192163 -0.073655
H 3.735697 -1.048512 1.873838
H 3.476656 0.57296 2.183137",-794.28506991074,0.9639000000000002,0.9074700000000002,34.11586821582047,60.95018303358269
uncond_bi-min10k-3423,trans,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-3423,trans,Low G parameter,log P,False,Cc1ccc(NC2=O->[Ir]<-n3ccccc32)cc1,Cc1ccc(NC2=S->[Ir]<-n3ccccc3N2)c(Cl)c1,0.3815789473684211,0.20967889905891424,3.144656640131357,"61
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-3423-trans
Ir -0.568677 -0.6694 -1.515372
C -4.806713 3.506462 3.043513
C -4.429447 2.354041 2.148688
C -4.858164 2.300112 0.80493
C -4.554509 1.20733 -0.014487
C -3.786167 0.137083 0.478204
N -3.451913 -0.980441 -0.326121
C -2.626459 -0.87391 -1.430541
S -2.458956 0.485127 -2.491305
N -2.022209 -2.10871 -1.91618
C -2.341872 -2.71921 -3.203244
C -1.942195 -2.165576 -4.42569
C -2.328308 -2.858676 -5.582389
C -3.055477 -4.05217 -5.460895
C -3.365331 -4.520783 -4.174458
N -3.013709 -3.859304 -3.060016
C -3.343018 0.196131 1.818649
Cl -2.355858 -1.106765 2.442917
C -3.666584 1.278661 2.645301
H -4.066288 3.660402 3.852666
H -5.786764 3.318992 3.53238
H -4.908101 4.451224 2.474096
H -5.462012 3.124132 0.395357
H -4.919417 1.16785 -1.04948
H -3.289093 -1.827287 0.23341
H -2.109764 -2.875285 -1.227131
H -1.349057 -1.243546 -4.456258
H -2.048571 -2.471638 -6.573511
H -3.365334 -4.622615 -6.348333
H -3.914527 -5.466661 -4.03173
H -3.308177 1.279542 3.684941
C 7.622396 -1.89084 2.643872
C 6.407181 -1.320852 1.965426
C 5.359397 -2.14633 1.508984
C 4.219183 -1.614884 0.900564
C 4.087283 -0.221899 0.722831
N 2.982394 0.38749 0.113292
C 1.852781 -0.130212 -0.364519
S 1.241801 -1.70669 -0.494799
N 0.87624 0.805904 -0.970792
C 0.546816 1.980719 -0.136181
C -0.767801 2.268116 0.232304
C -0.969394 3.418193 1.012641
C 0.132545 4.20066 1.385767
C 1.411833 3.807883 0.963247
N 1.608573 2.717179 0.204575
C 5.143857 0.613747 1.17657
Cl 5.033052 2.342485 0.958313
C 6.27724 0.072422 1.784361
H 7.72174 -2.977183 2.459485
H 7.563028 -1.743045 3.743539
H 8.550775 -1.391531 2.302339
H 5.437035 -3.237001 1.630724
H 3.424851 -2.288645 0.554626
H 2.957096 1.44637 0.119893
H 1.29499 1.171265 -1.846746
H -1.594854 1.625298 -0.095792
H -1.989386 3.687364 1.323618
H 0.008609 5.105601 1.997766
H 2.311611 4.381045 1.240102
H 7.073186 0.753975 2.117405",-3153.225624691639,2.6423200000000007,3.8523200000000024,33.97262454241604,42.76619449307656
uncond_bi-min10k-2819,trans,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-2819,trans,Low log P,G parameter,False,CC1(C)NC12N->[Ir]<-NC2(C)C,CC1(C)CC2N->[Ir]<-NC1C2(C)C,0.3043478260869565,0.3223553512071769,3.7880426565314966,"63
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-2819-trans
Ir -0.026321 -0.450401 1.389177
C -4.569267 -2.416069 -2.053061
C -4.12186 -0.97958 -1.736132
C -5.168783 0.006321 -2.282369
C -2.707996 -0.704196 -2.319468
C -1.864937 -0.050257 -1.209742
N -2.144316 1.377191 -1.141086
C -2.381852 -0.761624 0.089932
C -2.096649 -0.036068 1.393169
C -1.848924 -2.20255 0.24225
C -3.969605 -0.733539 -0.184899
N -4.813077 -1.547124 0.621447
H -3.870817 -3.182039 -1.655252
H -5.576356 -2.618276 -1.639089
H -4.619916 -2.562458 -3.150924
H -5.341331 -0.15345 -3.366386
H -4.841272 1.054425 -2.131318
H -6.136444 -0.132788 -1.758986
H -2.226251 -1.652618 -2.631055
H -2.736518 -0.064311 -3.224849
H -0.778508 -0.283644 -1.402679
H -1.454825 1.888543 -0.580134
H -2.134003 1.796592 -2.077213
H -2.695278 -0.479178 2.214772
H -2.289655 1.055321 1.362558
H 0.540165 -1.183346 2.636489
H -2.538963 -2.796984 0.876525
H -1.695045 -2.728438 -0.719059
H -0.858245 -2.294667 0.796556
H -4.244238 0.323397 -0.002218
H -4.644985 -2.555439 0.599886
H -4.997608 -1.213789 1.568607
C 5.144785 2.631848 -0.644843
C 4.57908 1.730186 0.462005
C 5.687375 1.453378 1.494221
C 4.064882 0.368566 -0.114963
C 2.829172 0.095995 0.728298
N 1.862221 -0.965843 0.325699
C 2.097214 1.443596 0.809389
C 1.467943 1.838755 -0.540367
C 0.993224 1.299474 1.856623
C 3.300174 2.423302 1.141621
N 3.531306 2.770335 2.524703
H 4.382138 2.866352 -1.415852
H 6.003717 2.14944 -1.15492
H 5.501941 3.591788 -0.220274
H 5.996296 2.382364 2.00707
H 5.370943 0.730288 2.275506
H 6.571141 1.017613 0.986636
H 3.788331 0.461452 -1.186694
H 4.832653 -0.427301 -0.043842
H 3.146623 -0.170244 1.76041
H 1.71951 -0.940499 -0.697838
H 2.2297 -1.907011 0.527301
H 2.206785 1.950732 -1.356333
H 0.940794 2.808652 -0.439301
H 0.717429 1.084065 -0.865387
H 0.263195 2.139769 1.837259
H -0.804193 -0.026114 2.681903
H 1.410004 1.235624 2.883633
H 3.099297 3.37983 0.616092
H 3.664478 1.963147 3.142361
H 2.78708 3.35674 2.91346",-1032.421258811665,-0.2394999999999991,1.0971,36.089447716059205,49.36336145153589
uncond_bi-min10k-6826,trans,cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-6826,trans,Center,log P,True,C1CCN2(->[Ir]<-N3CCCCC32)CC1,C1CCN2->[Ir]<-NC2C1,0.3125,0.2321221560791079,3.3068092907712003,"39
cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-6826-trans
Ir -0.508145 -0.190459 0.482003
N -5.269626 2.143239 2.165864
C -4.46317 1.842462 1.033325
C -3.154491 2.654835 1.057767
C -2.170449 2.114606 -0.004943
C -2.13998 0.599766 -0.020993
C -3.461798 -0.042778 -0.321666
N -4.137037 0.402853 0.883104
H -4.79869 2.013602 3.070054
H -6.18336 1.678508 2.162482
H -5.034839 2.109891 0.111164
H -2.694088 2.540157 2.063727
H -3.354983 3.734279 0.906472
H -1.157602 2.544672 0.1704
H -2.483631 2.44946 -1.022287
H -1.229174 -0.313357 1.86255
H -0.958495 -1.645418 0.24056
H -3.430195 -1.144679 -0.391328
H -3.958323 0.367752 -1.229422
H -4.080698 -0.168631 1.725075
N 5.386078 -1.617182 2.10863
C 4.474512 -1.396204 1.010334
C 3.44443 -2.514279 0.749744
C 2.442776 -2.131768 -0.349152
C 1.824231 -0.767401 -0.02637
C 2.901853 0.298504 0.210107
N 3.740581 -0.159708 1.297893
H 4.87889 -1.921056 2.950977
H 6.080963 -2.334093 1.881256
H 5.099601 -1.293339 0.083728
H 2.90658 -2.707248 1.700683
H 3.970103 -3.44775 0.475688
H 1.657471 -2.903569 -0.474594
H 2.968466 -2.045497 -1.324002
H 1.305545 -0.891022 0.99149
H 1.128766 -0.468012 -0.878929
H 3.444068 0.455135 -0.761968
H 2.440151 1.271886 0.481021
H 4.414295 0.555904 1.601585",-718.129321896692,1.5719,0.04470000000000002,37.48209454082445,53.58109183511062
uncond_bi-min10k-1107,cis,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-1107,cis,High log P,log P,False,CC(F)(F)S1->[Ir]<-S(C(F)(F)F)c2ccccc21,FC(F)(F)S1->[Ir]<-S(c2ccccc2)c2ccccc21,0.4776119402985074,0.2937563172480719,3.229610587991332,"55
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-1107-cis
Ir -0.28935 -0.75683 -0.360466
F -3.164247 1.679251 -2.660181
C -3.420567 0.672555 -1.833246
F -4.704478 0.69565 -1.466296
F -3.17977 -0.493109 -2.452555
S -2.311395 0.944856 -0.350734
C -2.450137 -0.621904 0.544315
C -3.488145 -1.58115 0.389991
C -3.483053 -2.724543 1.18001
C -2.483042 -2.933231 2.160917
C -1.489444 -1.988242 2.376985
C -1.450445 -0.816596 1.573101
S -0.239341 0.527665 1.745099
C 0.78911 0.054661 3.134114
C 2.177576 -0.068558 2.965372
C 2.972683 -0.310647 4.096795
C 2.386632 -0.42511 5.366667
C 0.997802 -0.27681 5.520509
C 0.18756 -0.018165 4.406646
H -4.286756 -1.424472 -0.345267
H -4.278177 -3.471815 1.042636
H -2.496259 -3.849786 2.768366
H -0.718333 -2.14268 3.143866
H 2.629705 0.035403 1.971686
H 4.062234 -0.405909 3.978355
H 3.017267 -0.617137 6.247306
H 0.539305 -0.347349 6.518056
H -0.895926 0.129711 4.528401
F 3.194929 -1.588648 -1.588368
C 2.950112 -0.281241 -1.329368
F 3.266704 -0.098822 -0.01728
F 3.804433 0.449148 -2.061002
S 1.267564 0.270021 -1.758404
C 0.777448 -2.440372 -0.049511
C 1.701701 -2.891326 0.901236
C 2.186118 -4.209225 0.785864
C 1.770405 -5.068524 -0.247617
C 0.835337 -4.634317 -1.203659
C 0.378351 -3.322818 -1.064925
S -0.856728 -2.402169 -1.996665
C -0.153815 -2.152159 -3.626555
C 1.199244 -2.397422 -3.915469
C 1.655714 -2.18955 -5.223243
C 0.777689 -1.731792 -6.219629
C -0.570829 -1.486345 -5.914802
C -1.048114 -1.69894 -4.614634
H 2.058737 -2.246861 1.715605
H 2.914298 -4.57404 1.526456
H 2.175768 -6.089156 -0.308028
H 0.493 -5.287829 -2.019295
H 1.885411 -2.737252 -3.129905
H 2.712794 -2.37891 -5.461754
H 1.147104 -1.567678 -7.242795
H -1.260968 -1.135343 -6.696143
H -2.105496 -1.519083 -4.375105",-3296.079423754602,5.003300000000001,5.449700000000003,42.82190036606717,44.51695050135286
uncond_bi-min10k-5349,trans,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-5349,cis,High G parameter,log P,False,COC(=O)c1ccccc1N1->[Ir]<-Oc2cnccc21,COc1ccccc1C1=S->[Ir]<-N(C(C)Br)=N1,0.2195121951219512,0.4297069682007336,1.308486719024578,"53
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-5349-cis
Ir 0.004499 0.061148 -0.620704
C -5.554404 3.099737 -0.934322
O -4.642773 2.049292 -0.5952
C -5.075529 0.813228 -0.277602
C -6.450149 0.459964 -0.228422
C -6.826294 -0.865422 0.140907
C -5.845545 -1.850516 0.449578
C -4.489539 -1.513503 0.400967
C -4.051393 -0.191689 0.041204
C -2.652065 0.129465 -0.050827
S -1.885541 1.540998 -0.631559
N -1.603199 -0.787117 0.257795
N -1.738931 -1.556727 1.273821
C -0.674317 -2.451233 1.575831
C -1.187444 -3.728511 2.238374
Br 0.540354 -1.478301 2.852425
H -6.201205 3.370125 -0.059377
H -6.190168 2.809269 -1.803974
H -4.920312 3.967898 -1.207448
H -7.222462 1.201121 -0.455097
H -7.901355 -1.129404 0.181716
H -6.151942 -2.881751 0.726038
H -3.729823 -2.270311 0.626276
H 0.00305 -2.659406 0.728444
H -1.828511 -4.29957 1.515783
H -1.79063 -3.47612 3.14135
H -0.335335 -4.37068 2.533588
C 5.111228 2.361984 1.841308
O 4.307635 1.346935 1.249624
C 4.754506 0.083529 1.210211
C 6.013328 -0.321757 1.68928
C 6.399382 -1.664993 1.611754
C 5.535122 -2.626777 1.06197
C 4.280284 -2.233529 0.578529
C 3.857076 -0.872861 0.633373
C 2.560456 -0.469299 0.164832
S 1.731503 1.105366 0.359768
N 1.636897 -1.196346 -0.519251
N 1.814224 -2.325307 -1.105701
C 0.790417 -2.887137 -1.797482
C 1.203967 -3.879486 -2.838657
Br -0.43121 -1.243453 -2.840083
H 4.526957 3.293388 1.760883
H 5.312885 2.139437 2.916241
H 6.07067 2.483295 1.299526
H 6.700793 0.416612 2.122319
H 7.387597 -1.966269 1.988046
H 5.842744 -3.668458 1.003629
H 3.599634 -2.970879 0.14606
H -0.088247 -3.20406 -1.194881
H 1.636539 -4.754303 -2.312259
H 0.336788 -4.219978 -3.4426
H 1.978262 -3.466382 -3.489845",-7191.912233190688,2.317400000000001,3.5638000000000023,51.7587139901321,38.06302721629795
uncond_bi-min10k-8275,cis,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-8275,trans,Center,G parameter,False,CC1C(c2ccccc2)N2->[Ir]<-n3ccncc3C12N,CC1=N(c2ccccc2)->[Ir]<-N=CC1C,0.2837837837837837,0.5148563636424912,3.2170661389319317,"55
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-8275-trans
Ir 0.201906 -0.224248 -0.392597
C -1.846848 0.347057 -2.800292
C -1.811311 -0.06083 -1.345239
N -1.612116 0.795464 -0.30558
C -1.723792 2.192369 -0.295632
C -1.021681 2.895642 0.713431
C -1.11426 4.284662 0.805147
C -1.951017 4.995711 -0.074059
C -2.699523 4.299516 -1.036463
C -2.588779 2.908178 -1.157396
C -2.643317 -1.32956 -1.03726
C -4.107023 -0.950449 -0.732633
C -2.053088 -2.190295 0.031314
N -0.85067 -1.968914 0.424165
H -2.885519 0.514472 -3.156249
H -1.427789 -0.474991 -3.415191
H -1.26503 1.265236 -2.996795
H -0.400313 2.32477 1.420224
H -0.548439 4.820135 1.581826
H -2.037122 6.089116 0.007148
H -3.379761 4.8466 -1.706115
H -3.195619 2.380702 -1.904213
H -2.633597 -1.965083 -1.9548
H -4.549133 -0.377047 -1.569731
H -4.163694 -0.327676 0.181517
H -4.730076 -1.854951 -0.585527
H -2.660609 -3.024661 0.438797
H -0.477696 -2.61955 1.132179
C 4.442243 -0.392491 0.509455
C 3.062169 -0.056693 0.051147
N 2.04628 -0.875224 0.189894
C 2.179267 -2.173844 0.789134
C 2.107236 -2.302644 2.187746
C 2.17839 -3.579466 2.766782
C 2.318708 -4.717025 1.955263
C 2.385698 -4.578308 0.559042
C 2.309613 -3.308035 -0.031185
C 2.760133 1.276722 -0.55593
C 3.045737 2.430167 0.43503
C 1.298408 1.354777 -1.06258
N 1.047984 2.365216 -1.802387
H 4.622187 0.055664 1.510995
H 4.60755 -1.481888 0.594879
H 5.191224 0.054308 -0.172898
H 1.99553 -1.404415 2.813812
H 2.12831 -3.683264 3.860968
H 2.37756 -5.715538 2.412749
H 2.498444 -5.467202 -0.079351
H 2.352981 -3.186703 -1.123529
H 3.438672 1.41719 -1.428592
H 4.111544 2.467116 0.73419
H 2.423753 2.332121 1.348153
H 2.7824 3.380468 -0.065248
H 0.65274 -0.758799 -1.782954
H 0.06029 2.428018 -2.094464",-1177.553876062752,1.5686999999999998,3.0646700000000013,37.68104408721948,42.17730383574725
