Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,HOMO-LUMO gap (eV),Sampling region
uncond_bi-min10k-6354,cis,5772,0.124773,0.2718592590464158,"65
uncond_bi-min10k-6354-cis
Ir 0.443911 -0.360186 0.216571
C -1.61371 3.84844 -0.697913
C -1.572583 2.63894 -1.605242
O -1.598718 2.683683 -2.825398
N -1.524916 1.371472 -0.997782
N -1.030594 1.110933 0.318388
C -2.09299 0.630041 1.303847
C -3.327586 1.492533 1.318925
C -3.52792 2.435932 2.343624
C -4.641095 3.282726 2.284211
C -5.514938 3.156621 1.190581
N -5.345141 2.256173 0.209103
C -4.281977 1.446832 0.277038
C -2.298023 -0.84619 1.031478
C -3.500003 -1.516531 1.272698
C -3.604167 -2.887544 0.998369
C -2.490563 -3.542832 0.45529
C -1.31495 -2.823201 0.240572
N -1.18847 -1.504121 0.552214
H -1.749143 4.738822 -1.335797
H -2.447058 3.787366 0.029759
H -0.668769 3.962193 -0.126932
H -1.28068 0.617462 -1.651632
H -0.596626 1.980506 0.686193
H -1.571893 0.72003 2.282922
H -2.813832 2.507525 3.180428
H -4.831672 4.028962 3.069364
H -6.398837 3.813319 1.10603
H -4.169128 0.716162 -0.542617
H -4.354492 -0.953259 1.672018
H -4.543153 -3.426774 1.188374
H -2.524359 -4.608895 0.189792
H -0.429967 -3.297636 -0.204131
C 2.760661 2.888923 2.871667
C 2.135129 2.482148 1.565
O 1.147435 3.036928 1.067021
N 2.745348 1.438569 0.899318
N 2.007197 0.934751 -0.223462
C 2.880221 0.241439 -1.246031
C 2.203123 0.45548 -2.589089
C 1.224501 -0.413627 -3.107544
C 0.532013 -0.026984 -4.261158
C 0.834745 1.216699 -4.845328
N 1.792345 2.032901 -4.383102
C 2.458352 1.653255 -3.286635
C 3.01859 -1.189864 -0.781245
C 4.133099 -1.97857 -1.075526
C 4.206616 -3.290426 -0.584683
C 3.161023 -3.754591 0.227474
C 2.074806 -2.919399 0.493654
N 1.966252 -1.664261 -0.026197
H 2.958004 3.978235 2.845457
H 2.03096 2.711274 3.68725
H 3.7011 2.353081 3.098583
H 3.254147 0.720437 1.424933
H 1.623538 1.798711 -0.651718
H 3.87677 0.734206 -1.26148
H 1.004049 -1.369198 -2.609846
H -0.242265 -0.67246 -4.701165
H 0.278913 1.564516 -5.733097
H 3.249801 2.341285 -2.928291
H 4.94041 -1.557077 -1.692151
H 5.07191 -3.928447 -0.81423
H 3.183251 -4.761588 0.667781
H 1.25266 -3.235877 1.150087",-1699.106750233786,1.2067,37.39455674041064,3.39524629607066,Center
uncond_bi-min10k-1667,trans,1978,0.120554,0.304588164832947,"49
uncond_bi-min10k-1667-trans
Ir 0.010974 -0.00081 -0.454253
F -3.877539 1.732871 2.591631
C -3.587153 1.792337 1.279018
F -4.468476 1.000997 0.616791
F -3.765975 3.053071 0.853912
C -2.149686 1.293979 1.089321
N -1.665154 1.317262 -0.321059
N -1.491043 2.655451 -0.767887
C -2.102063 2.729047 -1.930343
C -2.726053 1.50019 -2.336351
C -2.437201 0.611103 -1.331715
C -2.626163 -0.816641 -1.100449
C -3.781539 -1.554765 -1.370978
C -3.786026 -2.923903 -1.068116
C -2.633715 -3.496811 -0.508482
C -1.504838 -2.704554 -0.272226
N -1.49352 -1.380688 -0.5634
H -2.09144 0.259474 1.4715
H -1.466525 1.9306 1.678999
H -2.074571 3.673397 -2.492934
H -3.231788 1.288629 -3.283887
H -4.661379 -1.050109 -1.792762
H -4.679718 -3.53447 -1.262109
H -2.596707 -4.565588 -0.254562
H -0.561752 -3.124153 0.10511
F 3.819092 -1.749468 2.684546
C 3.565253 -1.79499 1.363844
F 4.460922 -0.99219 0.735483
F 3.761646 -3.049945 0.929365
C 2.131305 -1.300677 1.139879
N 1.683475 -1.318499 -0.282699
N 1.521668 -2.655288 -0.738632
C 2.162291 -2.724343 -1.885343
C 2.795864 -1.493734 -2.270666
C 2.480857 -0.608415 -1.27049
C 2.66362 0.818583 -1.029844
C 3.826214 1.557251 -1.265921
C 3.822513 2.925313 -0.958385
C 2.655452 3.496436 -0.428243
C 1.520806 2.703453 -0.224495
N 1.517577 1.380419 -0.519607
H 2.059465 -0.268461 1.526022
H 1.435446 -1.943059 1.708033
H 2.1497 -3.666618 -2.451929
H 3.325979 -1.278492 -3.203939
H 4.716958 1.054076 -1.666007
H 4.721154 3.536463 -1.125883
H 2.611422 4.564452 -0.172233
H 0.56817 3.121817 0.129514",-1802.374137076267,2.5074,38.50867420022283,3.2804414574988368,Center
uncond_bi-min10k-1234,trans,1547,0.127239,0.2954093134032741,"47
uncond_bi-min10k-1234-trans
Ir -0.0 0.0 0.773428
Br -5.091557 4.380434 0.22245
C -3.678859 3.154628 0.423516
C -2.763702 3.281759 1.480679
C -1.728064 2.354579 1.57672
N -1.543416 1.34406 0.686717
C -2.464663 1.194114 -0.315312
C -2.309228 -0.027801 -1.189578
C -2.422011 -1.264986 -0.329543
C -3.453737 -2.198005 -0.496199
C -3.560833 -3.289559 0.374853
C -2.639257 -3.393016 1.425406
C -1.638445 -2.42837 1.545855
N -1.497789 -1.395873 0.672793
C -3.533694 2.083101 -0.471325
H -2.857762 4.081004 2.227913
H -1.018299 2.400362 2.41227
H -1.304303 -0.005616 -1.667959
H -3.086481 -0.037625 -1.975289
H -4.169996 -2.060297 -1.318838
H -4.358818 -4.035046 0.245407
H -2.693823 -4.207887 2.160868
H -0.924921 -2.457041 2.378721
H -4.248624 1.936911 -1.292377
Br 5.091557 -4.380433 0.22245
C 3.678859 -3.154627 0.423517
C 2.763702 -3.281758 1.480679
C 1.728064 -2.354578 1.57672
N 1.543415 -1.344059 0.686718
C 2.464662 -1.194114 -0.315312
C 2.309227 0.027801 -1.189578
C 2.42201 1.264986 -0.329543
C 3.453738 2.198004 -0.496199
C 3.560835 3.289557 0.374853
C 2.639258 3.393016 1.425406
C 1.638445 2.42837 1.545854
N 1.497789 1.395874 0.672793
C 3.533693 -2.083101 -0.471325
H 2.857762 -4.081003 2.227913
H 1.018299 -2.400361 2.412271
H 1.304302 0.005617 -1.667958
H 3.086479 0.037625 -1.975289
H 4.169997 2.060294 -1.318838
H 4.358821 4.035044 0.245408
H 2.693825 4.207887 2.160868
H 0.924921 2.457044 2.37872
H 4.248623 -1.936911 -1.292378",-6319.354701488722,2.8299000000000003,39.39201018621677,3.4623495745532664,Center
uncond_bi-min10k-5310,trans,5041,0.1205099999999999,0.3096182825216088,"61
uncond_bi-min10k-5310-trans
Ir -0.000848 0.000113 -0.131836
C -5.239175 3.335857 3.667025
C -4.180854 4.169875 2.969672
O -2.990081 3.378931 2.676431
C -3.008115 2.656764 1.551718
O -3.906955 2.625387 0.730447
C -1.741852 1.807306 1.445528
N -1.274513 1.710845 0.033094
N -0.783109 2.970847 -0.401523
C -1.336576 3.185305 -1.578812
C -2.228571 2.145969 -1.998632
C -2.195384 1.227507 -0.977737
C -2.75966 -0.095651 -0.735826
C -4.080274 -0.489095 -0.96465
C -4.443642 -1.809334 -0.660907
C -3.470921 -2.677486 -0.140862
C -2.164477 -2.22062 0.064923
N -1.80834 -0.944916 -0.224135
H -4.840911 2.873455 4.591743
H -5.623723 2.53968 2.999996
H -6.093782 3.982623 3.949474
H -3.806136 4.987854 3.613397
H -4.557334 4.594091 2.017713
H -0.916919 2.23223 2.042403
H -1.955366 0.786396 1.817458
H -1.071562 4.094762 -2.137307
H -2.761713 2.060495 -2.950266
H -4.800633 0.243346 -1.352928
H -5.474595 -2.155316 -0.824201
H -3.715421 -3.71987 0.107833
H -1.35699 -2.878728 0.417079
C 5.197657 -3.337446 3.71615
C 4.145233 -4.172106 3.010637
O 2.957728 -3.380995 2.704842
C 2.987668 -2.659156 1.58018
O 3.895445 -2.627476 0.768824
C 1.723211 -1.808732 1.461085
N 1.271151 -1.710654 0.043835
N 0.784364 -2.970089 -0.397689
C 1.350283 -3.182953 -1.569306
C 2.246821 -2.143142 -1.978169
C 2.202775 -1.226054 -0.956491
C 2.764206 0.096918 -0.707139
C 4.087034 0.490872 -0.921811
C 4.447067 1.810749 -0.612525
C 3.468939 2.678016 -0.101208
C 2.160497 2.220673 0.090422
N 1.807504 0.945394 -0.204228
H 4.791243 -2.873105 4.636343
H 5.588623 -2.54275 3.05111
H 6.049294 -3.984147 4.007576
H 3.764011 -4.988645 3.652359
H 4.530269 -4.598346 2.063003
H 0.89159 -2.233567 2.048671
H 1.933349 -0.788216 1.836004
H 1.091209 -4.09165 -2.131814
H 2.790081 -2.056355 -2.923944
H 4.811495 -0.240895 -1.303688
H 5.479595 2.157091 -0.764729
H 3.710728 3.720051 0.151567
H 1.349326 2.878096 0.435291",-1662.646293639645,1.5081999999999998,38.540506127646026,3.2792441565040105,Center
uncond_bi-min10k-3871,cis,3870,0.1237909999999999,0.2765312297334527,"57
uncond_bi-min10k-3871-cis
Ir 0.010276 0.009037 -0.08587
C -3.747226 2.069824 1.176576
C -2.345732 1.471165 1.069886
N -1.716349 1.309077 -0.295471
C -1.684126 2.593461 -1.048175
N -2.996529 2.692735 -1.701856
C -3.581944 1.351586 -1.851455
C -2.480565 0.450895 -1.295788
C -2.699299 -0.871847 -0.651432
C -3.893459 -1.588344 -0.586233
C -3.935545 -2.790538 0.137001
C -2.774523 -3.19872 0.809703
C -1.611252 -2.4322 0.710252
N -1.538786 -1.301141 -0.045526
H -3.948136 2.29752 2.242265
H -3.856441 3.001715 0.589863
H -4.528161 1.358654 0.845578
H -1.619007 2.100093 1.623172
H -2.310304 0.477741 1.555633
H -0.818388 2.555145 -1.750053
H -1.529434 3.430172 -0.333197
H -2.941504 3.202317 -2.586723
H -3.793729 1.093989 -2.909964
H -4.538423 1.258588 -1.291838
H -1.725294 0.289331 -2.099152
H -4.785439 -1.200738 -1.098555
H -4.86092 -3.381056 0.19452
H -2.763035 -4.107546 1.427968
H -0.704403 -2.699578 1.268696
C 3.192991 2.103193 2.162641
C 1.930919 1.382455 1.690548
N 1.641293 1.394313 0.214209
C 1.495216 2.764157 -0.336766
N 1.573348 2.574886 -1.778208
C 2.331063 1.33561 -2.037559
C 2.746216 0.833653 -0.631556
C 2.79491 -0.652585 -0.482244
C 3.965677 -1.393048 -0.656267
C 3.915502 -2.793976 -0.64876
C 2.661377 -3.398632 -0.481984
C 1.529665 -2.606249 -0.292198
N 1.569431 -1.242611 -0.257553
H 3.264235 1.985058 3.261867
H 3.185439 3.191908 1.958096
H 4.121018 1.672732 1.737018
H 1.03053 1.806881 2.177779
H 1.961675 0.31613 1.985254
H 2.309859 3.413532 0.065914
H 0.528785 3.186517 0.001876
H 2.00069 3.38713 -2.231275
H 1.685941 0.576487 -2.528782
H 3.22279 1.505813 -2.674752
H 3.719785 1.287004 -0.345114
H 4.914514 -0.85966 -0.81411
H 4.825601 -3.394586 -0.785991
H 2.546893 -4.491831 -0.496421
H 0.541783 -3.065479 -0.175832",-1212.051292670864,1.0053,38.67579181919465,3.3685247147770974,Center
uncond_bi-min10k-1602,trans,1911,0.126798,0.3097425588795546,"49
uncond_bi-min10k-1602-trans
Ir 0.00575 -0.001559 -0.696493
Br -5.837522 6.057933 -0.863268
C -4.754937 4.540553 -0.554647
C -5.231538 3.538259 0.342487
N -4.549366 2.426865 0.634837
C -3.374248 2.319786 0.017186
C -2.784136 3.239123 -0.897504
C -1.546212 2.644464 -1.270468
N -1.383821 1.470731 -0.631029
N -2.488347 1.278658 0.160718
C -2.63064 0.081403 0.947555
N -2.651321 -1.082434 0.084223
C -3.66092 -1.956773 -0.191865
C -3.208981 -2.794815 -1.205542
C -1.909195 -2.339673 -1.51105
N -1.571769 -1.299129 -0.720486
C -3.518339 4.408677 -1.193659
H -6.212351 3.67163 0.827817
H -0.792001 2.99447 -1.979419
H -1.773693 -0.005733 1.647611
H -3.590891 0.16025 1.491637
H -4.609562 -1.917764 0.354776
H -3.751588 -3.623164 -1.670968
H -1.219716 -2.690895 -2.284367
H -3.148893 5.177213 -1.88681
Br 5.86716 -6.044831 -0.765073
C 4.774267 -4.531682 -0.472648
C 5.232696 -3.528382 0.432849
N 4.54192 -2.419694 0.715069
C 3.376563 -2.316271 0.078566
C 2.804808 -3.236807 -0.8465
C 1.57169 -2.645634 -1.24026
N 1.39488 -1.472875 -0.602922
N 2.48456 -1.278501 0.208632
C 2.61352 -0.076605 0.990771
N 2.650438 1.081904 0.120733
C 3.667682 1.949847 -0.147498
C 3.235066 2.780111 -1.175867
C 1.93862 2.326761 -1.497982
N 1.584665 1.294878 -0.70334
C 3.547746 -4.403589 -1.131531
H 6.206066 -3.658639 0.933757
H 0.83119 -2.996845 -1.962973
H 1.743741 0.01532 1.674111
H 3.563566 -0.152331 1.552871
H 4.607264 1.912499 0.414692
H 3.787858 3.602455 -1.639961
H 1.263183 2.673558 -2.285619
H 3.192341 -5.172724 -1.831326",-6570.211023092852,1.8961,37.601464268661466,3.450349353218786,Center
uncond_bi-min10k-2826,trans,2973,0.125974,0.3011589757715462,"55
uncond_bi-min10k-2826-trans
Ir 0.001805 -0.001015 -0.316938
N -4.341236 1.187223 4.226831
C -3.356138 0.83676 3.701356
C -2.153037 0.360311 2.981502
C -0.976199 1.224994 3.234233
N -0.000211 1.853871 3.379598
N -2.34861 0.187485 1.548044
C -2.436461 1.307136 0.688642
C -3.454826 2.261859 0.820193
C -3.532035 3.309899 -0.104758
C -2.62558 3.32842 -1.175611
C -1.644699 2.34034 -1.25112
N -1.498781 1.375171 -0.30203
C -2.376058 -1.105998 0.981446
C -3.274815 -2.071091 1.455356
C -3.306287 -3.336251 0.85809
C -2.474987 -3.570861 -0.2465
C -1.614991 -2.560822 -0.676572
N -1.505564 -1.360061 -0.044856
H -1.87428 -0.638346 3.39808
H -4.188659 2.166257 1.631844
H -4.317745 4.07372 -0.013965
H -2.681682 4.094247 -1.96185
H -0.945007 2.281753 -2.096032
H -3.957957 -1.810676 2.276311
H -3.997456 -4.108949 1.224049
H -2.494298 -4.527857 -0.786301
H -0.969822 -2.7008 -1.551205
N 4.41617 -1.17853 4.161621
C 3.423973 -0.829333 3.648805
C 2.210945 -0.354167 2.944937
C 1.037378 -1.217394 3.2172
N 0.06386 -1.84656 3.377206
N 2.385776 -0.185111 1.508175
C 2.457924 -1.307862 0.652144
C 3.478869 -2.261094 0.773426
C 3.538182 -3.319238 -0.140954
C 2.608248 -3.349739 -1.190756
C 1.626652 -2.361525 -1.257941
N 1.501259 -1.382542 -0.320105
C 2.402631 1.107733 0.940433
C 3.311955 2.070147 1.399532
C 3.327335 3.340302 0.812886
C 2.463868 3.583346 -0.264502
C 1.595682 2.575096 -0.682625
N 1.508635 1.364925 -0.065026
H 1.939183 0.645774 3.362988
H 4.227825 -2.15658 1.569981
H 4.325689 -4.082088 -0.058063
H 2.645309 -4.125775 -1.968063
H 0.909357 -2.323483 -2.088704
H 4.014136 1.803457 2.202185
H 4.026696 4.110989 1.167298
H 2.462369 4.547041 -0.792615
H 0.919676 2.73549 -1.530094",-1652.059182000326,2.03046,42.77415247493236,3.427927170952092,Center
uncond_bi-min10k-1675,trans,1990,0.124764,0.2734292770620451,"49
uncond_bi-min10k-1675-trans
Ir -0.02688 -0.007362 -1.102325
C -4.713187 2.064997 0.725377
N -3.504111 2.019262 -0.083185
C -3.127803 2.948108 -1.036147
C -1.935937 2.505143 -1.570711
N -1.580279 1.322112 -0.948768
C -2.542682 1.049919 -0.049221
C -2.543881 -0.206405 0.76268
C -2.508868 -1.397305 -0.171152
C -3.507375 -2.380229 -0.155636
C -3.48024 -3.428419 -1.084381
C -2.453086 -3.437012 -2.039074
C -1.488643 -2.43058 -2.006767
N -1.480006 -1.436541 -1.075094
H -5.24039 3.01503 0.527294
H -4.468521 2.021403 1.804597
H -5.392407 1.227015 0.470572
H -3.732166 3.834583 -1.251107
H -1.334025 2.963608 -2.358308
H -3.434431 -0.263257 1.415241
H -1.635464 -0.21656 1.405985
H -4.305673 -2.316685 0.598143
H -4.252624 -4.210981 -1.073111
H -2.396867 -4.211929 -2.816558
H -0.690759 -2.375008 -2.759104
C 4.720677 -2.034958 0.613008
N 3.488381 -2.005527 -0.160411
C 3.088202 -2.949522 -1.088449
C 1.876728 -2.521511 -1.590183
N 1.532714 -1.332805 -0.972657
C 2.521374 -1.042587 -0.107619
C 2.54244 0.226984 0.68343
C 2.479221 1.4013 -0.269938
C 3.475419 2.386262 -0.300548
C 3.420334 3.416272 -1.248213
C 2.367985 3.404198 -2.175004
C 1.40695 2.397096 -2.096891
N 1.42561 1.422108 -1.145417
H 5.253084 -2.979363 0.402184
H 4.506975 -1.990671 1.698791
H 5.382571 -1.190142 0.336289
H 3.691084 -3.835311 -1.310275
H 1.253046 -2.994564 -2.351888
H 3.450391 0.296371 1.310262
H 1.65118 0.246274 1.349836
H 4.294167 2.338859 0.432162
H 4.190686 4.200525 -1.272487
H 2.28975 4.163522 -2.965841
H 0.58927 2.324283 -2.826208",-1207.31840389249,1.4059,38.32564061753939,3.395001393594446,Center
uncond_bi-min10k-8124,trans,6617,0.127098,0.2751734562336725,"69
uncond_bi-min10k-8124-trans
Ir -0.002608 -0.000193 0.123962
C -2.069465 2.358058 -2.183548
C -1.466914 2.587226 -0.793077
C -2.094295 3.768961 -0.051736
N -1.520092 1.318118 -0.009997
C -2.683521 0.926405 0.433731
C -2.730047 -0.433536 1.047716
C -4.12262 -1.018489 1.171731
C -5.094002 -0.86706 0.163006
C -6.36212 -1.442033 0.347362
N -6.710157 -2.135505 1.441161
C -5.790065 -2.273145 2.406608
C -4.494089 -1.73746 2.322899
N -1.709093 -1.297455 0.262013
C -2.232149 -1.664144 -1.08111
C -1.45318 -2.525542 1.053921
H -1.922469 3.255265 -2.816363
H -1.583145 1.497116 -2.684132
H -3.159546 2.161973 -2.120875
H -0.388577 2.790162 -0.932713
H -1.674089 3.879385 0.967746
H -1.89661 4.705167 -0.609625
H -3.194849 3.67197 0.03806
H -3.592328 1.543133 0.339483
H -2.276177 -0.378871 2.061896
H -4.879716 -0.304685 -0.758688
H -7.13633 -1.332407 -0.432763
H -6.0982 -2.837789 3.30443
H -3.787234 -1.870007 3.157125
H -2.509984 -0.748139 -1.632462
H -3.111749 -2.337542 -1.004541
H -1.43229 -2.175206 -1.646522
H -2.394608 -3.090084 1.219599
H -1.006089 -2.244959 2.025074
H -0.750461 -3.179223 0.511271
C 2.115432 -2.351851 -2.143049
C 1.481547 -2.584663 -0.767207
C 2.091242 -3.768838 -0.015119
N 1.517341 -1.317786 0.020528
C 2.670683 -0.92752 0.491144
C 2.704807 0.43139 1.108178
C 4.094927 1.016039 1.25954
C 5.085659 0.863485 0.269928
C 6.350012 1.438531 0.477958
N 6.676957 2.133196 1.57749
C 5.738472 2.271833 2.524922
C 4.444273 1.736063 2.41695
N 1.700019 1.296466 0.302961
C 2.252528 1.667545 -1.027187
C 1.425767 2.522089 1.092586
H 1.981404 -3.246932 -2.781747
H 1.640982 -1.488882 -2.651479
H 3.204129 -2.157225 -2.056233
H 0.406617 -2.786294 -0.932444
H 1.647485 -3.882301 0.994012
H 1.906494 -4.703322 -0.580268
H 3.189409 -3.672275 0.100594
H 3.581018 -1.544562 0.415949
H 2.231584 0.375836 2.11341
H 4.888762 0.300126 -0.655011
H 7.13909 1.328015 -0.286993
H 6.02927 2.837427 3.427916
H 3.721628 1.8696 3.237373
H 2.547431 0.753638 -1.5731
H 3.127405 2.344174 -0.928613
H 1.463887 2.175954 -1.610381
H 2.362944 3.086851 1.279981
H 0.958101 2.238147 2.052996
H 0.733977 3.176578 0.53696",-1369.128988973866,2.1635,40.553875537163776,3.458512769092582,Center
uncond_bi-min10k-2769,cis,2921,0.113231,0.3002782878888398,"55
uncond_bi-min10k-2769-cis
Ir 0.277702 0.155663 -0.015471
C -5.717028 -1.137001 0.093303
C -4.232632 -0.958983 0.069363
C -3.633596 0.298299 0.082524
C -2.224656 0.388866 0.057419
O -1.448712 1.395464 0.069978
N -1.45163 -0.790768 0.006125
C -2.054895 -1.96648 -0.004227
N -3.424268 -2.081107 0.023343
C -3.994646 -3.439064 0.10469
C -4.47546 -3.809223 1.494771
C -5.587154 -4.661676 1.635451
C -6.022512 -5.055383 2.909195
C -5.356752 -4.59174 4.054443
C -4.253001 -3.735102 3.920646
C -3.811442 -3.346513 2.647183
H -6.079065 -1.654892 -0.819598
H -6.212374 -0.151794 0.143758
H -6.040739 -1.741379 0.965409
H -4.240997 1.211281 0.112938
H -1.469131 -2.894756 -0.035114
H -4.818154 -3.525311 -0.629815
H -3.201121 -4.134446 -0.238151
H -6.119355 -5.022166 0.740403
H -6.892786 -5.721337 3.006799
H -5.703029 -4.893633 5.054066
H -3.731124 -3.363379 4.815059
H -2.947038 -2.669294 2.560385
C 6.110771 -1.734999 -0.229341
C 4.645473 -1.423933 -0.186002
C 4.181485 -0.110818 -0.125498
C 2.790333 0.126868 -0.085411
O 2.126237 1.209108 -0.031861
N 1.896224 -0.965148 -0.099331
C 2.373316 -2.195272 -0.157543
N 3.723433 -2.452303 -0.206984
C 4.105169 -3.883728 -0.258359
C 3.619738 -4.65983 0.947261
C 2.967457 -5.894331 0.773338
C 2.551716 -6.640286 1.887554
C 2.776167 -6.151586 3.18304
C 3.419162 -4.915473 3.36319
C 3.840774 -4.173587 2.251756
H 6.397922 -2.254083 -1.167328
H 6.426364 -2.374371 0.621046
H 6.688684 -0.795551 -0.17621
H 4.880956 0.733916 -0.108487
H 1.699043 -3.061884 -0.150438
H 5.20487 -3.933026 -0.340873
H 3.696445 -4.318256 -1.193315
H 2.792287 -6.28218 -0.24314
H 2.049514 -7.608211 1.740804
H 2.450536 -6.735234 4.057007
H 3.597894 -4.529008 4.37769
H 4.342968 -3.204683 2.404216",-1401.686253649668,1.60002,29.95384370523635,3.0811724760194665,Center
uncond_bi-min10k-2183,trans,2456,0.113258,0.2820828516823294,"51
uncond_bi-min10k-2183-trans
Ir 0.007446 -0.00053 0.305844
C -3.082377 3.445882 -2.574577
N -2.419496 2.247884 -2.061956
C -1.353317 1.76315 -2.938797
C -3.271783 1.161849 -1.564863
C -4.739622 1.501894 -1.426723
C -5.176238 1.564372 -0.145595
C -4.045107 1.338813 0.773138
O -3.942298 1.590555 1.958613
C -2.867066 0.758536 -0.079904
N -1.579539 1.371735 0.328454
C -2.769771 -0.721732 0.091416
N -1.566965 -1.212144 0.25209
H -3.601262 3.284275 -3.550443
H -3.822221 3.826394 -1.844276
H -2.322706 4.237696 -2.727054
H -0.787737 0.955649 -2.424946
H -0.647116 2.589619 -3.153707
H -1.740126 1.377236 -3.914137
H -3.171709 0.277543 -2.235749
H -5.366058 1.690123 -2.311514
H -6.188309 1.82012 0.196691
H -1.716437 1.736642 1.290606
H -1.493438 2.182709 -0.333218
H -3.668902 -1.360343 0.057192
H -1.540529 -2.236009 0.364588
C 3.170901 -3.440336 -2.480109
N 2.500336 -2.242204 -1.978273
C 1.463725 -1.743122 -2.882351
C 3.344627 -1.165254 -1.448866
C 4.803825 -1.518711 -1.261916
C 5.197862 -1.583044 0.032809
C 4.039729 -1.346392 0.914084
O 3.897604 -1.59313 2.096586
C 2.89258 -0.762068 0.02236
N 1.591203 -1.373688 0.387454
C 2.791046 0.718164 0.191878
N 1.583743 1.209951 0.308814
H 3.722592 -3.27422 -3.437083
H 3.883726 -3.832683 -1.729422
H 2.410891 -4.225001 -2.664451
H 0.889492 -0.93517 -2.378361
H 0.757744 -2.562424 -3.123701
H 1.882017 -1.353142 -3.84297
H 3.276645 -0.278149 -2.12039
H 5.457264 -1.712829 -2.125637
H 6.196144 -1.846405 0.408202
H 1.693972 -1.736725 1.354502
H 1.526104 -2.184889 -0.276324
H 3.69152 1.355826 0.192222
H 1.554504 2.233726 0.42146",-1207.652011438628,-0.597429999999999,37.68104408721948,3.0819071834481084,Center
uncond_bi-min10k-6075,trans,5594,0.115049,0.2728966145827328,"63
uncond_bi-min10k-6075-trans
Ir 0.006722 -0.001721 0.018545
C -1.904503 1.788561 1.463293
N -1.595148 1.366507 0.070786
C -2.808936 0.766451 -0.585771
C -2.806423 -0.705104 -0.25498
C -3.975861 -1.470747 -0.18252
C -3.905114 -2.844981 0.083236
C -2.639747 -3.414309 0.288581
C -1.512589 -2.596227 0.243585
N -1.569302 -1.258481 -0.012924
C -2.907619 1.121284 -2.11714
C -2.813846 2.655051 -2.268827
C -1.807421 0.449372 -2.950948
C -4.287144 0.671009 -2.633374
H -2.207096 0.903542 2.051867
H -1.000509 2.215032 1.934855
H -2.725626 2.538386 1.477011
H -1.366686 2.21222 -0.471241
H -3.712945 1.223208 -0.123752
H -4.947087 -0.979372 -0.331355
H -4.817809 -3.455357 0.136118
H -2.519813 -4.486034 0.501022
H -0.512847 -3.00888 0.435093
H -3.043843 2.943812 -3.313276
H -3.534893 3.184112 -1.611403
H -1.794533 3.051522 -2.068571
H -0.797553 0.720656 -2.581973
H -1.895498 0.756884 -4.012593
H -1.886127 -0.655552 -2.910559
H -4.413679 0.992167 -3.686187
H -4.397348 -0.430627 -2.614279
H -5.117268 1.117657 -2.047256
C 1.879399 -1.788563 1.515969
N 1.607449 -1.369044 0.114906
C 2.837836 -0.768666 -0.509714
C 2.826434 0.702477 -0.177245
C 3.993343 1.468104 -0.071798
C 3.915078 2.842223 0.192547
C 2.644409 3.411318 0.362751
C 1.519035 2.593139 0.28606
N 1.58299 1.255535 0.03061
C 2.975074 -1.119793 -2.038841
C 2.874912 -2.652298 -2.19805
C 1.901769 -0.437725 -2.899093
C 4.370743 -0.676811 -2.517014
H 2.161873 -0.901831 2.111925
H 0.964122 -2.217965 1.962447
H 2.702437 -2.535468 1.553709
H 1.394109 -2.215604 -0.431893
H 3.729571 -1.226393 -0.025446
H 4.968394 0.976842 -0.193576
H 4.825886 3.452639 0.271234
H 2.518448 4.482927 0.572266
H 0.514373 3.005751 0.449912
H 3.132732 -2.93949 -3.236427
H 3.573115 -3.188692 -1.522107
H 1.847385 -3.04178 -2.028662
H 0.880987 -0.69796 -2.552467
H 2.011326 -0.747313 -3.958121
H 1.991299 0.666413 -2.858055
H 4.52072 -0.992593 -3.568326
H 4.488497 0.423812 -2.488545
H 5.182783 -1.133232 -1.913356",-1182.439742608054,2.3882000000000003,42.07385007162184,3.130642776214673,Center
